job_titles,ai_impact,tasks,ai_models,ai_workload_ratio,domain
Front Desk Coordinator,60.0,105,855,0.1228070175438596,Medical & Healthcare
Office Clerk,60.0,98,822,0.1192214111922141,Supply Chain & Logistics
Skip Tracer,60.0,103,745,0.138255033557047,Supply Chain & Logistics
Business Management Consultant,60.0,143,984,0.1453252032520325,Leadership & Strategy
Coding Specialist,60.0,138,1094,0.1261425959780621,Leadership & Strategy
Loan Underwriter,60.0,121,949,0.1275026343519494,Data & IT
Sql Database Administrator,60.0,149,1090,0.136697247706422,Data & IT
Drafter,60.0,165,1622,0.1017262638717632,Hospitality
Game Designer,60.0,171,1413,0.1210191082802547,Leadership & Strategy
Process Server,60.0,65,661,0.0983358547655068,Administrative & Clerical
Autopsy Assistant,60.0,37,347,0.1066282420749279,Sales & Marketing
Certified Surgical Technologist,60.0,43,378,0.1137566137566137,Hospitality
Revenue Cycle Analyst,60.0,149,1055,0.1412322274881516,Law Enforcement
Administration,60.0,108,879,0.1228668941979522,Communication & PR
Data Technician,60.0,145,1037,0.1398264223722276,Sales & Marketing
Database Specialist,60.0,159,1116,0.1424731182795699,Hospitality
Financial Data Analyst,60.0,196,1403,0.1397006414825374,Communication & PR
Director Of Nursing,60.0,72,622,0.1157556270096463,Data & IT
Database Architect,60.0,170,1564,0.108695652173913,Medical & Healthcare
Health Data Analyst,60.0,206,1372,0.1501457725947521,Supply Chain & Logistics
Junior Architect,60.0,148,1581,0.0936116382036685,Communication & PR
Space Planner,60.0,162,1553,0.1043142305215711,Data & IT
Shipping Clerk,60.0,141,1102,0.1279491833030853,Sales & Marketing
Timekeeper,60.0,97,843,0.1150652431791221,Hospitality
Cloud Architect,60.0,142,1039,0.136669874879692,Construction
General Laborer,60.0,9,138,0.0652173913043478,Leadership & Strategy
Collections Specialist,60.0,184,1663,0.1106434155141311,Law Enforcement
Compliance Auditor,60.0,190,1329,0.1429646350639578,Construction
Cost Controller,60.0,195,1655,0.1178247734138972,Sales & Marketing
Credit Controller,60.0,192,1647,0.116575591985428,Hospitality
Debt Collector,60.0,182,1357,0.1341193809874723,Communication & PR
Exchange Engineer,60.0,149,1158,0.1286701208981001,Data & IT
Biomedical Engineer,60.0,102,732,0.1393442622950819,Law Enforcement
Biotechnology,60.0,97,694,0.1397694524495677,Construction
Loan Closer,60.0,178,1593,0.1117388575015693,Medical & Healthcare
Assignment Editor,60.0,148,1187,0.1246840775063184,Administrative & Clerical
Mortgage Loan Closer,60.0,149,1193,0.1248952221290863,Law Enforcement
Processor,60.0,131,1133,0.115622241835834,Construction
Trader,60.0,161,1479,0.1088573360378634,Sales & Marketing
Treasury Accountant,60.0,183,1563,0.1170825335892514,Hospitality
Collection Representative,60.0,181,1646,0.1099635479951397,Medical & Healthcare
Collection Specialist,60.0,184,1663,0.1106434155141311,Supply Chain & Logistics
Gas Station Attendant,60.0,28,239,0.1171548117154811,Administrative & Clerical
Lactation Consultant,60.0,72,540,0.1333333333333333,Leadership & Strategy
Ticket Taker,60.0,54,349,0.154727793696275,Medical & Healthcare
Usher,60.0,52,355,0.1464788732394366,Supply Chain & Logistics
Mortgage Closer,60.0,149,1193,0.1248952221290863,Supply Chain & Logistics
Front Desk Agent,60.0,108,878,0.123006833712984,Leadership & Strategy
Radio Operator,60.0,124,890,0.1393258426966292,Medical & Healthcare
Manual Qa Tester,60.0,121,1053,0.1149097815764482,Supply Chain & Logistics
Manual Tester,60.0,121,1016,0.1190944881889763,Law Enforcement
Coldfusion Developer,60.0,108,735,0.1469387755102041,Construction
Healthcare Business Analyst,60.0,206,1671,0.1232794733692399,Administrative & Clerical
Surgery Scheduler,60.0,81,815,0.0993865030674846,Leadership & Strategy
Java,60.0,103,740,0.1391891891891891,Communication & PR
Java Developer,60.0,109,769,0.141742522756827,Data & IT
Java Engineer,60.0,110,796,0.1381909547738693,Administrative & Clerical
Custodian,60.0,8,151,0.0529801324503311,Administrative & Clerical
Java Software Developer,60.0,110,796,0.1381909547738693,Medical & Healthcare
Home Inspector,60.0,69,521,0.1324376199616123,Supply Chain & Logistics
Unix System Administrator,60.0,121,1340,0.0902985074626865,Medical & Healthcare
Vmware Administrator,60.0,125,1355,0.092250922509225,Supply Chain & Logistics
Virtual Teacher,60.0,121,1037,0.1166827386692381,Administrative & Clerical
3D Modeler,60.0,204,1735,0.117579250720461,Leadership & Strategy
Compositor,60.0,193,1696,0.1137971698113207,Medical & Healthcare
Fx Artist,60.0,190,1638,0.115995115995116,Supply Chain & Logistics
Game Developer,60.0,211,1781,0.1184727681078046,Law Enforcement
Accessioner,60.0,46,410,0.1121951219512195,Construction
Java Programmer,60.0,110,796,0.1381909547738693,Leadership & Strategy
Purchaser,59.0,142,1024,0.138671875,Communication & PR
Retail Buyer,58.0,158,1126,0.1403197158081705,Data & IT
Communications Consultant,57.0,139,1033,0.1345595353339787,Leadership & Strategy
Assistant Producer,57.0,118,924,0.1277056277056277,Administrative & Clerical
Content Producer,57.0,216,1506,0.1434262948207171,Medical & Healthcare
Clinical Project Manager,57.0,121,942,0.1284501061571125,Supply Chain & Logistics
Forensic Engineer,55.0,85,747,0.1137884872824631,Medical & Healthcare
Vice President Of Marketing,55.0,132,976,0.1352459016393442,Hospitality
Social Media Marketing,55.0,259,2183,0.1186440677966101,Sales & Marketing
Financial Systems Analyst,55.0,163,1195,0.1364016736401673,Hospitality
Embedded Software Engineer,55.0,117,763,0.1533420707732634,Sales & Marketing
Digital Marketing Strategist,55.0,238,1912,0.1244769874476987,Data & IT
Executive Administrator,55.0,105,979,0.1072522982635342,Law Enforcement
Front Desk Assistant,55.0,91,815,0.1116564417177914,Construction
Commodity Buyer,55.0,147,1117,0.1316025067144136,Sales & Marketing
Digital Marketing Specialist,55.0,241,1923,0.12532501300052,Communication & PR
Network Support Engineer,55.0,141,1049,0.1344137273593899,Supply Chain & Logistics
Infrastructure Analyst,55.0,148,1095,0.1351598173515981,Hospitality
Customer Care Representative,55.0,121,1083,0.1117266851338873,Law Enforcement
Proposal Manager,55.0,169,1340,0.1261194029850746,Construction
Sales Development Representative,55.0,165,1417,0.1164431898376852,Sales & Marketing
Mathematician,55.0,75,736,0.1019021739130434,Hospitality
Aerospace Engineer,55.0,89,749,0.1188251001335113,Communication & PR
Cad Designer,55.0,124,1265,0.0980237154150197,Data & IT
Forensic Specialist,55.0,85,743,0.1144010767160161,Supply Chain & Logistics
Nursing Attendant,55.0,54,480,0.1125,Communication & PR
Digital Marketing Coordinator,55.0,241,1923,0.12532501300052,Sales & Marketing
Digital Marketing Manager,55.0,240,1920,0.125,Hospitality
National Account Executive,55.0,115,1014,0.1134122287968441,Medical & Healthcare
Pharmaceutical Sales Representative,55.0,120,1045,0.1148325358851674,Supply Chain & Logistics
Email Marketing Specialist,55.0,232,1857,0.1249326871297792,Administrative & Clerical
Marketing Automation Specialist,55.0,201,1931,0.1040911444847229,Leadership & Strategy
Marketing Consultant,55.0,200,1637,0.1221747098350641,Medical & Healthcare
Marketing Operations Manager,55.0,165,1338,0.1233183856502242,Supply Chain & Logistics
Environmental Project Manager,55.0,110,869,0.1265822784810126,Law Enforcement
Social Media Analyst,55.0,247,2115,0.1167848699763593,Law Enforcement
Specialist,55.0,169,1195,0.1414225941422594,Law Enforcement
Contracts Manager,55.0,130,985,0.1319796954314721,Construction
Applications Engineer,55.0,177,1302,0.1359447004608295,Medical & Healthcare
Digital Marketing,55.0,236,1946,0.1212744090441932,Supply Chain & Logistics
Digital Marketing Analyst,55.0,240,1911,0.1255886970172684,Law Enforcement
Administration Manager,55.0,111,1059,0.1048158640226629,Leadership & Strategy
Freelance Translator,55.0,133,1125,0.1182222222222222,Leadership & Strategy
Bookseller,55.0,81,661,0.1225416036308623,Administrative & Clerical
Social Media Consultant,55.0,241,2114,0.1140018921475875,Construction
Security Manager,55.0,101,833,0.1212484993997599,Law Enforcement
Clerk,55.0,85,830,0.1024096385542168,Construction
Network Systems Engineer,55.0,141,1049,0.1344137273593899,Law Enforcement
Inside Sales Associate,55.0,193,1720,0.1122093023255813,Data & IT
Auto Sales,55.0,147,1318,0.1115326251896813,Communication & PR
Sourcing Analyst,55.0,151,1204,0.1254152823920265,Hospitality
Billing Manager,55.0,175,1434,0.1220362622036262,Sales & Marketing
It Security Engineer,55.0,139,1071,0.1297852474323062,Data & IT
Fpga Design Engineer,55.0,130,998,0.1302605210420841,Communication & PR
Insurance Producer,55.0,110,853,0.1289566236811254,Supply Chain & Logistics
Tax Professional,55.0,128,1017,0.1258603736479842,Medical & Healthcare
Traveling Nurse,55.0,52,533,0.0975609756097561,Data & IT
Systems Engineer,55.0,144,1062,0.135593220338983,Hospitality
System Engineer,55.0,143,1058,0.1351606805293005,Sales & Marketing
Insurance Sales Agent,55.0,179,1628,0.1099508599508599,Leadership & Strategy
Inside Sales Representative,55.0,192,1716,0.1118881118881118,Administrative & Clerical
Document Specialist,55.0,111,911,0.1218441273326015,Supply Chain & Logistics
Department Assistant,55.0,101,947,0.1066525871172122,Medical & Healthcare
Fiber Optic Splicer,55.0,67,629,0.1065182829888712,Leadership & Strategy
Landscape Architect,55.0,89,1074,0.0828677839851024,Communication & PR
Associate Creative Director,55.0,147,1115,0.1318385650224215,Data & IT
Claims Manager,55.0,124,956,0.1297071129707113,Administrative & Clerical
Edi Developer,55.0,114,746,0.1528150134048257,Construction
Implementation Specialist,55.0,155,1219,0.1271534044298605,Sales & Marketing
Nurse Technician,55.0,50,447,0.1118568232662192,Hospitality
Nurse Aide,55.0,49,439,0.1116173120728929,Sales & Marketing
Sales Agent,55.0,118,1034,0.1141199226305609,Construction
Sales Account Executive,55.0,117,1018,0.1149312377210216,Law Enforcement
Avionics Technician,55.0,73,638,0.1144200626959247,Hospitality
Custodial Worker,55.0,44,485,0.090721649484536,Communication & PR
Dock Worker,55.0,46,486,0.0946502057613168,Data & IT
Facilities Maintenance,55.0,66,578,0.1141868512110726,Administrative & Clerical
Digital Marketing Consultant,55.0,238,1911,0.1245421245421245,Construction
Senior Systems Analyst,55.0,155,1123,0.1380231522707034,Construction
Network Engineer,55.0,141,1049,0.1344137273593899,Leadership & Strategy
Linux System Engineer,55.0,143,1061,0.1347785108388313,Administrative & Clerical
Analyst,55.0,162,1144,0.1416083916083916,Supply Chain & Logistics
Fiber Optic Technician,55.0,68,632,0.1075949367088607,Medical & Healthcare
Medical Administrative Specialist,55.0,101,919,0.1099020674646354,Leadership & Strategy
Tax Associate,55.0,128,1017,0.1258603736479842,Administrative & Clerical
Delivery Manager,55.0,138,1036,0.1332046332046332,Data & IT
Business Controller,55.0,126,1017,0.1238938053097345,Communication & PR
Criminalist,55.0,73,670,0.108955223880597,Leadership & Strategy
Child Psychologist,55.0,52,581,0.0895008605851979,Administrative & Clerical
Network Security Engineer,55.0,142,1056,0.1344696969696969,Medical & Healthcare
Vp Marketing,54.0,136,981,0.1386340468909276,Communication & PR
Commercial Project Manager,53.0,197,1459,0.1350239890335846,Administrative & Clerical
Implementation Project Manager,53.0,206,1608,0.1281094527363184,Leadership & Strategy
Business Project Manager,53.0,207,1602,0.1292134831460674,Data & IT
Pmo Manager,52.0,148,1192,0.1241610738255033,Supply Chain & Logistics
Marketing Project Manager,52.0,178,1396,0.1275071633237822,Medical & Healthcare
Product Marketing Manager,51.0,173,1350,0.1281481481481481,Law Enforcement
Project Controller,51.0,155,1215,0.1275720164609053,Construction
Class B Driver,50.0,31,254,0.1220472440944882,Supply Chain & Logistics
Icu Nurse,50.0,31,216,0.1435185185185185,Administrative & Clerical
Travel Nurse,50.0,29,198,0.1464646464646464,Leadership & Strategy
Car Detailer,50.0,51,601,0.0848585690515806,Medical & Healthcare
Package Handler,50.0,112,1318,0.0849772382397572,Supply Chain & Logistics
Casino Dealer,50.0,54,361,0.149584487534626,Communication & PR
Optician,50.0,49,503,0.0974155069582504,Data & IT
Receptionist,50.0,81,662,0.1223564954682779,Law Enforcement
Referral Coordinator,50.0,114,858,0.1328671328671328,Construction
Surgical Physician Assistant,50.0,35,371,0.0943396226415094,Medical & Healthcare
Cabin Cleaner,50.0,20,240,0.0833333333333333,Supply Chain & Logistics
Cable Installation Technician,50.0,65,458,0.1419213973799126,Law Enforcement
Cable Technician,50.0,63,451,0.1396895787139689,Construction
Cost Accounting Manager,50.0,156,1101,0.1416893732970027,Sales & Marketing
Cost Estimator,50.0,164,1138,0.1441124780316344,Hospitality
Credentialing Coordinator,50.0,164,1261,0.1300555114988104,Sales & Marketing
Credentialing Specialist,50.0,164,1261,0.1300555114988104,Hospitality
Commercial Driver,50.0,32,284,0.1126760563380281,Law Enforcement
Otr Truck Driver,50.0,31,347,0.0893371757925072,Construction
Class B CDL,50.0,31,254,0.1220472440944882,Medical & Healthcare
Mobile Engineer,50.0,137,1106,0.1238698010849909,Leadership & Strategy
R&D Engineer,50.0,153,1151,0.1329278887923544,Medical & Healthcare
Research And Development Engineer,50.0,154,1152,0.1336805555555555,Supply Chain & Logistics
Dialysis Technician,50.0,54,491,0.109979633401222,Law Enforcement
Hemodialysis Technician,50.0,49,397,0.1234256926952141,Construction
Loss Prevention Officer,50.0,70,540,0.1296296296296296,Law Enforcement
Police Records Clerk,50.0,59,623,0.0947030497592295,Construction
Security Architect,50.0,167,1603,0.1041796631316282,Medical & Healthcare
Solution Architect,50.0,205,1543,0.1328580686973428,Supply Chain & Logistics
System Administrator,50.0,182,1261,0.1443298969072164,Law Enforcement
Instrumentation Technician,50.0,116,719,0.1613351877607788,Sales & Marketing
Packager,50.0,111,1316,0.0843465045592705,Law Enforcement
Document Control Manager,50.0,243,2055,0.1182481751824817,Construction
Senior Pharmacy Technician,50.0,46,506,0.0909090909090909,Administrative & Clerical
Surgical First Assistant,50.0,35,371,0.0943396226415094,Leadership & Strategy
Help Desk Technician,50.0,204,1563,0.1305182341650671,Law Enforcement
It Engineer,50.0,188,1290,0.1457364341085271,Construction
Linux Engineer,50.0,189,1387,0.1362653208363374,Sales & Marketing
Linux System Administrator,50.0,189,1387,0.1362653208363374,Hospitality
Tractor Trailer Driver,50.0,52,558,0.0931899641577061,Sales & Marketing
Interior Painter,50.0,35,351,0.0997150997150997,Hospitality
Systems Programmer,50.0,202,1686,0.1198102016607354,Construction
Sales Marketing,50.0,211,2001,0.1054472763618191,Sales & Marketing
Sales Support Specialist,50.0,211,1966,0.1073245167853509,Hospitality
Network Administrator,50.0,186,1666,0.1116446578631452,Communication & PR
Network Security Administrator,50.0,175,1681,0.1041046995835812,Data & IT
Manufacturing Operator,50.0,58,512,0.11328125,Communication & PR
Asset Protection Manager,50.0,183,1823,0.1003839824465167,Data & IT
Digital Account Executive,50.0,743,2770,0.2682310469314079,Sales & Marketing
Inside Sales Executive,50.0,564,1855,0.3040431266846361,Hospitality
Medical Sales Representative,50.0,530,1676,0.3162291169451074,Communication & PR
Outside Sales Rep,50.0,210,1948,0.1078028747433264,Data & IT
Early Intervention Specialist,50.0,418,1440,0.2902777777777778,Hospitality
Nurse Rn,50.0,384,1421,0.2702322308233638,Administrative & Clerical
Cdl Driver,50.0,32,284,0.1126760563380281,Administrative & Clerical
Criminal Analyst,50.0,470,1602,0.2933832709113608,Data & IT
Class A Driver,50.0,32,271,0.1180811808118081,Leadership & Strategy
Interior Decorator,50.0,408,1792,0.2276785714285714,Communication & PR
Tax Auditor,50.0,185,1867,0.0990894483128012,Leadership & Strategy
Clinic Manager,50.0,182,1782,0.1021324354657687,Administrative & Clerical
Information Architect,50.0,231,2053,0.1125182659522649,Data & IT
Computer Programmer,50.0,154,1667,0.0923815236952609,Communication & PR
Wireless Network Engineer,50.0,142,1054,0.1347248576850095,Administrative & Clerical
Nursing Assistant,50.0,34,219,0.1552511415525114,Leadership & Strategy
Blackjack Dealer,50.0,53,368,0.1440217391304347,Hospitality
Child Life Specialist,50.0,452,1561,0.2895579756566304,Sales & Marketing
Regional Sales Representative,50.0,216,1967,0.1098118962887646,Medical & Healthcare
Sales Account Manager,50.0,212,1950,0.1087179487179487,Supply Chain & Logistics
Referral Specialist,50.0,113,857,0.131855309218203,Sales & Marketing
Security Receptionist,50.0,44,381,0.1154855643044619,Hospitality
Unit Clerk,50.0,76,782,0.0971867007672634,Communication & PR
Ward Clerk,50.0,74,701,0.1055634807417974,Data & IT
Agency Nurse,50.0,333,1214,0.2742998352553542,Communication & PR
Er Nurse,50.0,318,1122,0.2834224598930481,Data & IT
Sales Executive,50.0,207,1933,0.107087428867046,Construction
